run,duration,connections,workload,flags,kernel,mitigations,mtu,node,core_id,num_threads,size,pin_queues,bw_avg,bw_min,bw_max,bw_std,bw_samples,perf_cycles,perf_kcycles,perf_instructions,perf_L1-misses,perf_LLC-misses,perf_branch-misses,perf_task-clock,perf_scale,perf_IPC,perf_CPUs,perf_GHz
#2,30000,16,send,RFB--Z,6.15.0,True,9000,fn05,3,1,512,True,617460394.6666666,616292352,618233856,435788.9703524963,24,5.9491,5.8784,6.4394,0.1546,0.0175,0.1286,1.6189,18146541568,1.0824,0.9996,3.6748
#2,30000,16,send,------,6.15.0,True,9000,fn05,3,1,1024,True,1056413013.3333334,1054277632,1058357248,1081836.924688539,24,3.4757,3.4445,3.4184,0.1374,0.0158,0.0738,0.9461,31053479936,0.9835,0.9996,3.6737
#2,30000,16,send,RF----,6.15.0,True,9000,fn05,3,1,1024,True,1112907093.3333333,1110327296,1114374144,1020509.4927343347,24,3.2996,3.2668,3.2803,0.1326,0.0153,0.0680,0.8982,32716980224,0.9941,0.9996,3.6736
#2,30000,16,send,RF---Z,6.15.0,True,9000,fn05,3,1,1024,True,968814592.0,965787648,969916416,858145.3995091197,24,3.7923,3.7553,4.0552,0.0879,0.0142,0.0803,1.0319,28474572800,1.0693,0.9996,3.6749
#2,30000,16,send,RFB--Z,6.15.0,True,9000,fn05,3,1,1024,True,1146682709.3333333,1144324096,1148289024,1149144.988818305,24,3.2034,3.1667,3.2962,0.0827,0.0126,0.0666,0.8717,33706852352,1.0290,0.9996,3.6748
#2,30000,16,send,------,6.15.0,True,9000,fn05,3,1,2048,True,1864474624.0,1857257472,1868726272,2798664.2498296695,24,1.9694,1.9526,1.8394,0.0983,0.0101,0.0398,0.5361,54795206656,0.9340,0.9996,3.6733
#2,30000,16,send,RF----,6.15.0,True,9000,fn05,3,1,2048,True,1921636608.0,1915879424,1926529024,2772540.169984197,24,1.9107,1.8936,1.7871,0.0975,0.0102,0.0373,0.5201,56497864704,0.9353,0.9996,3.6737
#2,30000,16,send,RF---Z,6.15.0,True,9000,fn05,3,1,2048,True,1828409344.0,1825079296,1831731200,2057280.9865295503,24,2.0089,1.9902,2.0728,0.0463,0.0082,0.0416,0.5467,53739814912,1.0318,0.9996,3.6748
#2,30000,16,send,RFB--Z,6.15.0,True,9000,fn05,3,1,2048,True,2142745941.3333333,2138243072,2148532224,2705393.4439847297,24,1.7146,1.6961,1.7320,0.0445,0.0074,0.0353,0.4665,62987272192,1.0101,0.9997,3.6754
#2,30000,16,send,------,6.15.0,True,9000,fn05,3,1,4096,True,2681342634.6666665,2668953600,2686517248,4455382.8792504715,24,1.3694,1.3613,1.1867,0.0825,0.0077,0.0254,0.3728,78807498752,0.8666,0.9996,3.6734
#2,30000,16,send,RF----,6.15.0,True,9000,fn05,3,1,4096,True,2788223658.6666665,2781872128,2791243776,2602593.2286032625,24,1.3174,1.3077,1.1749,0.0827,0.0074,0.0243,0.3585,81963057152,0.8918,0.9996,3.6746
#2,30000,16,send,RF---Z,6.15.0,True,9000,fn05,3,1,4096,True,2879703722.6666665,2873556992,2882666496,2116465.291324088,24,1.2758,1.2660,1.2524,0.0285,0.0056,0.0252,0.3471,84643086336,0.9817,0.9996,3.6751
#2,30000,16,send,RFB--Z,6.15.0,True,9000,fn05,3,1,4096,True,3035490986.6666665,3028549632,3038904320,2442327.561998913,24,1.2101,1.2002,1.1379,0.0289,0.0057,0.0233,0.3293,89230147584,0.9403,0.9997,3.6747
#2,30000,16,send,------,6.15.0,True,9000,fn05,3,1,8192,True,3413677397.3333335,3406692352,3418357760,2947536.799730167,24,1.0756,1.0712,0.8669,0.0768,0.0072,0.0183,0.2928,100336795648,0.8060,0.9996,3.6736
#2,30000,16,send,RF----,6.15.0,True,9000,fn05,3,1,8192,True,3677880320.0,3489792000,3849846784,129584593.14732356,24,0.9908,0.9861,0.8078,0.0748,0.0068,0.0166,0.2697,108914802688,0.8153,0.9996,3.6733
#2,30000,16,send,RF---Z,6.15.0,True,9000,fn05,3,1,8192,True,4722253824.0,4702470144,4738252800,9333998.256238677,24,0.7777,0.7727,0.7445,0.0164,0.0036,0.0149,0.2117,138810884096,0.9573,0.9996,3.6745
#2,30000,16,send,RFB--Z,6.15.0,True,9000,fn05,3,1,8192,True,4974340778.666667,4925030400,5018877952,25090960.05380261,24,0.7379,0.7329,0.6811,0.0162,0.0035,0.0140,0.2008,146353553408,0.9229,0.9996,3.6744
#2,30000,16,send,------,6.15.0,True,9000,fn05,3,1,16384,True,4183916544.0,4170973184,4198760448,7049030.753328101,24,0.8768,0.8737,0.6844,0.0727,0.0054,0.0141,0.2387,123106230272,0.7806,0.9996,3.6733
#2,30000,16,send,RF----,6.15.0,True,9000,fn05,3,1,16384,True,4383386282.666667,4368891904,4389076992,4238093.194730962,24,0.8376,0.8341,0.6921,0.0727,0.0050,0.0141,0.2280,128956760064,0.8263,0.9997,3.6743
#2,30000,16,send,RF---Z,6.15.0,True,9000,fn05,3,1,16384,True,4866714282.666667,4857266176,4871159808,3736877.176254824,24,0.7491,0.7463,0.6920,0.0119,0.0025,0.0139,0.2038,144202399744,0.9238,0.9996,3.6751
#2,30000,16,send,RFB--Z,6.15.0,True,9000,fn05,3,1,16384,True,7730593792.0,7480803328,7798784000,75983877.27389261,24,0.4755,0.4729,0.4402,0.0097,0.0022,0.0088,0.1294,227055583232,0.9258,0.9997,3.6745
#2,30000,16,send,------,6.15.0,True,9000,fn05,3,1,32768,True,6780157952.0,6718226432,6820462592,24057961.215399448,24,0.5412,0.5391,0.3551,0.0616,0.0050,0.0072,0.1474,199431815168,0.6561,0.9997,3.6731
#2,30000,16,send,RF----,6.15.0,True,9000,fn05,3,1,32768,True,6815151445.333333,6804733952,6830424064,8146950.75001117,24,0.5385,0.5362,0.3514,0.0613,0.0049,0.0070,0.1466,200390672384,0.6525,0.9997,3.6730
#2,30000,16,send,RF---Z,6.15.0,True,9000,fn05,3,1,32768,True,12037412181.333334,11942232064,12068061184,39333243.05255321,24,0.3051,0.3037,0.2917,0.0056,0.0014,0.0056,0.0830,353867399168,0.9560,0.9994,3.6747
#2,30000,16,send,RFB--Z,6.15.0,True,9000,fn05,3,1,32768,True,12560782677.333334,12523143168,12580814848,14948322.80339966,24,0.2922,0.2908,0.2720,0.0061,0.0014,0.0053,0.0795,369483317248,0.9310,0.9994,3.6747
#2,30000,16,send,------,6.15.0,True,9000,fn05,3,1,65536,True,6985867264.0,6966738944,6996099072,5771148.202292273,24,0.5253,0.5241,0.3448,0.0597,0.0040,0.0070,0.1430,205445201920,0.6564,0.9996,3.6731
#2,30000,16,send,RF----,6.15.0,True,9000,fn05,3,1,65536,True,7012362922.666667,6997344256,7016022016,3760412.557618054,24,0.5235,0.5222,0.3432,0.0597,0.0041,0.0069,0.1425,206202601472,0.6556,0.9997,3.6731
#2,30000,16,send,RF---Z,6.15.0,True,9000,fn05,3,1,65536,True,13858144256.0,12425625600,17998807040,2024097553.487755,24,0.2588,0.2581,0.2594,0.0042,0.0008,0.0050,0.0704,416997441536,1.0024,0.9990,3.6750
#2,30000,16,send,RFB--Z,6.15.0,True,9000,fn05,3,1,65536,True,20459793066.666668,20394803200,20480786432,20518661.787297882,24,0.1795,0.1788,0.1623,0.0033,0.0008,0.0034,0.0488,601357549568,0.9046,0.9992,3.6744
#2,30000,16,send,------,6.15.0,True,9000,fn05,3,1,131072,True,7991061162.666667,7969177600,8000634880,7508519.054033373,24,0.4591,0.4583,0.2777,0.0578,0.0036,0.0055,0.1250,235081170944,0.6050,0.9996,3.6728
#2,30000,16,send,RF----,6.15.0,True,9000,fn05,3,1,131072,True,7935623168.0,7879000064,7998537728,40872052.38873709,24,0.4622,0.4615,0.2772,0.0578,0.0036,0.0054,0.1258,233561915392,0.5997,0.9996,3.6731
#2,30000,16,send,RF---Z,6.15.0,True,9000,fn05,3,1,131072,True,17525025450.666668,17490247680,17553162240,19912976.968839947,24,0.2094,0.2091,0.2175,0.0030,0.0004,0.0041,0.0570,515562143744,1.0384,0.9992,3.6753
#2,30000,16,send,RFB--Z,6.15.0,True,9000,fn05,3,1,131072,True,19594564949.333332,19547553792,19614662656,15290484.977616055,24,0.1862,0.1858,0.1823,0.0029,0.0004,0.0037,0.0507,580045897728,0.9795,0.9994,3.6752
#2,30000,16,send,------,6.15.0,True,9000,fn05,3,1,262144,True,8298583381.333333,8275361792,8329887744,15528744.098319635,24,0.4413,0.4410,0.2376,0.0566,0.0036,0.0046,0.1202,244581924864,0.5383,0.9996,3.6723
#2,30000,16,send,RF----,6.15.0,True,9000,fn05,3,1,262144,True,8233768277.333333,8212447232,8250195968,10267957.358104592,24,0.4456,0.4452,0.2378,0.0566,0.0036,0.0046,0.1214,242103615488,0.5336,0.9996,3.6722
#2,30000,16,send,RF---Z,6.15.0,True,9000,fn05,3,1,262144,True,21644880554.666668,21596471296,21655191552,12167046.637708522,24,0.1696,0.1694,0.1787,0.0021,0.0003,0.0032,0.0462,636308422656,1.0533,0.9990,3.6751
#2,30000,16,send,RFB--Z,6.15.0,True,9000,fn05,3,1,262144,True,24523538432.0,24465375232,24545067008,18214498.895248037,24,0.1498,0.1496,0.1479,0.0020,0.0003,0.0030,0.0408,720958128128,0.9870,0.9996,3.6751
#2,30000,16,send,------,6.15.0,True,9000,fn05,3,1,524288,True,7773771093.333333,7742685184,7868514304,36451679.86815339,24,0.4714,0.4712,0.2399,0.0565,0.0043,0.0046,0.1284,229016862720,0.5088,0.9996,3.6724
#2,30000,16,send,RF----,6.15.0,True,9000,fn05,3,1,524288,True,7899228842.666667,7759462400,7960788992,64791815.06146363,24,0.4643,0.4641,0.2387,0.0565,0.0041,0.0046,0.1264,232430501888,0.5141,0.9997,3.6724
#2,30000,16,send,RF---Z,6.15.0,True,9000,fn05,3,1,524288,True,25084734122.666668,25065160704,25098715136,7128945.980646757,24,0.1464,0.1463,0.1575,0.0016,0.0003,0.0028,0.0398,737431519232,1.0762,0.9991,3.6748
#2,30000,16,send,RFB--Z,6.15.0,True,9000,fn05,3,1,524288,True,27733721088.0,27666677760,27762622464,20410965.992443964,24,0.1325,0.1323,0.1302,0.0018,0.0003,0.0026,0.0360,815367454720,0.9829,0.9996,3.6749
#2,30000,16,send,------,6.15.0,True,9000,fn05,3,1,1048576,True,7930030762.666667,7902068736,7935623168,9273955.083124543,24,0.4658,0.4657,0.2352,0.0559,0.0037,0.0045,0.1268,231659798528,0.5050,0.9998,3.6726
#2,30000,16,send,RF----,6.15.0,True,9000,fn05,3,1,1048576,True,7860125696.0,7834959872,7935623168,22194170.614006914,24,0.4661,0.4659,0.2354,0.0561,0.0037,0.0045,0.1269,231559135232,0.5050,0.9996,3.6725
#2,30000,16,send,RF---Z,6.15.0,True,9000,fn05,3,1,1048576,True,27181798741.333332,27111981056,27210547200,21356648.568810187,24,0.1351,0.1350,0.1479,0.0014,0.0002,0.0026,0.0368,798688804864,1.0948,0.9986,3.6746
#2,30000,16,send,RFB--Z,6.15.0,True,9000,fn05,3,1,1048576,True,26241313450.666668,26179796992,26256343040,14929683.20299944,24,0.1400,0.1399,0.1341,0.0018,0.0003,0.0028,0.0381,771167879168,0.9579,0.9997,3.6753


0,30000,16,send,------,6.15.0,True,9000,fn05,3,1,64,True,107499178.66666667,104822784,108613632,942735.1538346045,24,34.1832,33.7653,38.8394,0.9178,0.1190,0.8652,9.3018,3159766016,1.1362,0.9996,3.6749
0,30000,16,send,RF----,6.15.0,True,9000,fn05,3,1,64,True,111990016.0,109726720,112976896,763106.3145294151,24,32.7833,32.3533,37.1891,0.8843,0.1173,0.7831,8.9221,3294109696,1.1344,0.9997,3.6744
0,30000,16,send,RF---Z,6.15.0,True,9000,fn05,3,1,64,True,69956864.0,55875584,80327680,6927758.691655861,24,52.0985,51.5392,58.7727,1.1147,0.1826,1.1755,14.1755,2073135104,1.1281,0.9996,3.6752
0,30000,16,send,RFB--Z,6.15.0,True,9000,fn05,3,1,64,True,100657024.0,96842752,102071296,1692076.3509329793,24,36.4965,35.9546,40.4194,0.9868,0.1351,0.8299,9.9314,2958976000,1.1075,0.9997,3.6748
0,30000,16,send,------,6.15.0,True,9000,fn05,3,1,128,True,183209728.0,178804736,184666112,1445624.5199027306,24,20.0879,19.8726,21.8249,0.5463,0.0765,0.4798,5.4673,5373550592,1.0865,0.9996,3.6742
0,30000,16,send,RF----,6.15.0,True,9000,fn05,3,1,128,True,191760896.0,191328256,192040960,245400.092018456,24,19.1622,18.9357,21.1192,0.5617,0.0754,0.4395,5.2143,5637701632,1.1021,0.9996,3.6749
0,30000,16,send,RF---Z,6.15.0,True,9000,fn05,3,1,128,True,138268757.33333334,110520320,158351360,13100364.103800813,24,26.2333,25.9575,29.5843,0.5676,0.0924,0.5919,7.1380,4117288960,1.1277,0.9996,3.6751
0,30000,16,send,RFB--Z,6.15.0,True,9000,fn05,3,1,128,True,172087210.66666666,165597184,174028800,2085747.8659085864,24,21.3493,21.0701,22.9050,0.5919,0.0789,0.4689,5.8104,5057249280,1.0729,0.9997,3.6743
0,30000,16,send,------,6.15.0,True,9000,fn05,3,1,256,True,328067584.0,324743168,328949760,881659.2922832115,24,11.1986,11.0852,12.0058,0.3461,0.0431,0.2590,3.0481,9640153088,1.0721,0.9996,3.6739
0,30000,16,send,RF----,6.15.0,True,9000,fn05,3,1,256,True,342093824.0,338456576,342650880,802006.6668783579,24,10.7442,10.6266,11.6200,0.3352,0.0421,0.2386,2.9242,10052476928,1.0815,0.9999,3.6743
0,30000,16,send,RF---Z,6.15.0,True,9000,fn05,3,1,256,True,222512298.66666666,176181248,247377920,18818587.183752794,24,16.3693,16.2250,17.5025,0.3402,0.0585,0.3493,4.4543,6598230016,1.0692,0.9999,3.6749
0,30000,16,send,RFB--Z,6.15.0,True,9000,fn05,3,1,256,True,322361685.3333333,319176704,323293184,1262033.8764616775,24,11.4000,11.2580,12.2273,0.3005,0.0421,0.2479,3.1023,9474891776,1.0726,0.9999,3.6747
0,30000,16,send,------,6.15.0,True,9000,fn05,3,1,512,True,606539093.3333334,604913664,607436800,572800.4560643747,24,6.0550,5.9952,6.4274,0.2026,0.0208,0.1371,1.6481,17826742272,1.0615,0.9996,3.6739
0,30000,16,send,RF----,6.15.0,True,9000,fn05,3,1,512,True,632735744.0,631242752,633724928,741686.1524355613,24,5.8044,5.7431,6.2089,0.2038,0.0200,0.1265,1.5798,18600435712,1.0697,0.9996,3.6741
0,30000,16,send,RF---Z,6.15.0,True,9000,fn05,3,1,512,True,487910058.6666667,450863104,495804416,12626872.910602828,24,7.5870,7.5148,8.3718,0.1697,0.0236,0.1647,2.0647,14233821184,1.1034,0.9996,3.6747
0,30000,16,send,RFB--Z,6.15.0,True,9000,fn05,3,1,512,True,604598613.3333334,602955776,605126656,453978.851094287,24,6.0752,6.0036,6.5078,0.1563,0.0191,0.1301,1.6533,17770692608,1.0712,0.9996,3.6745
0,30000,16,send,------,6.15.0,True,9000,fn05,3,1,1024,True,1070143488.0,1067352064,1071923200,1100016.2419164546,24,3.4324,3.4015,3.4082,0.1386,0.0154,0.0735,0.9343,31452332032,0.9929,0.9998,3.6739
0,30000,16,send,RF----,6.15.0,True,9000,fn05,3,1,1024,True,1112312490.6666667,1110343680,1114144768,1071030.683702801,24,3.3013,3.2699,3.2765,0.1371,0.0148,0.0679,0.8987,32702087168,0.9925,0.9996,3.6736
0,30000,16,send,RF---Z,6.15.0,True,9000,fn05,3,1,1024,True,902273706.6666666,901234688,903102464,524659.7570879203,24,4.0718,4.0334,4.3297,0.0906,0.0150,0.0860,1.1081,26520879104,1.0633,0.9999,3.6747
0,30000,16,send,RFB--Z,6.15.0,True,9000,fn05,3,1,1024,True,1136146432.0,1134395392,1137416192,793873.4599821309,24,3.2342,3.1972,3.3198,0.0848,0.0128,0.0670,0.8800,33401683968,1.0265,0.9999,3.6751
0,30000,16,send,------,6.15.0,True,9000,fn05,3,1,2048,True,1858988714.6666667,1855094784,1861681152,1857439.5309998356,24,1.9760,1.9601,1.8427,0.0993,0.0102,0.0399,0.5379,54646079488,0.9325,0.9999,3.6737
0,30000,16,send,RF----,6.15.0,True,9000,fn05,3,1,2048,True,1897353216.0,1892483072,1901395968,2727494.1784350947,24,1.9353,1.9181,1.7911,0.0983,0.0104,0.0372,0.5268,55783129088,0.9255,0.9997,3.6737
0,30000,16,send,RF---Z,6.15.0,True,9000,fn05,3,1,2048,True,1736067754.6666667,1731756032,1737719808,1281682.9867319854,24,2.1162,2.0968,2.2419,0.0470,0.0087,0.0446,0.5758,51037956096,1.0594,0.9996,3.6752
0,30000,16,send,RFB--Z,6.15.0,True,9000,fn05,3,1,2048,True,2054251605.3333333,2046787584,2056912896,2061057.8053788033,24,1.7885,1.7697,1.7791,0.0451,0.0079,0.0360,0.4867,60388108288,0.9948,0.9997,3.6751
0,30000,16,send,------,6.15.0,True,9000,fn05,3,1,4096,True,2677205674.6666665,2671640576,2681995264,3011324.922930031,24,1.3716,1.3628,1.1866,0.0834,0.0081,0.0254,0.3734,78692155392,0.8651,0.9997,3.6734
0,30000,16,send,RF----,6.15.0,True,9000,fn05,3,1,4096,True,2707824640.0,2696478720,2713452544,5623168.056816371,24,1.3560,1.3468,1.1660,0.0829,0.0082,0.0242,0.3692,79586852864,0.8599,0.9996,3.6733
0,30000,16,send,RF---Z,6.15.0,True,9000,fn05,3,1,4096,True,2707878229.3333335,2703360000,2710896640,1849315.6183376478,24,1.3566,1.3464,1.3631,0.0290,0.0061,0.0272,0.3692,79605899264,1.0048,0.9996,3.6748
0,30000,16,send,RFB--Z,6.15.0,True,9000,fn05,3,1,4096,True,3028705280.0,3021996032,3033792512,2921000.4003048907,24,1.2130,1.2030,1.1912,0.0289,0.0059,0.0237,0.3301,89047695360,0.9820,0.9996,3.6751
0,30000,16,send,------,6.15.0,True,9000,fn05,3,1,8192,True,3488197290.6666665,3410231296,3546415104,34311515.900439076,24,1.0515,1.0470,0.8585,0.0767,0.0069,0.0181,0.2862,102703693824,0.8165,0.9997,3.6738
0,30000,16,send,RF----,6.15.0,True,9000,fn05,3,1,8192,True,4167701845.3333335,4100980736,4209901568,31584056.950971507,24,0.8817,0.8771,0.7334,0.0725,0.0065,0.0151,0.2400,122505527296,0.8318,0.9996,3.6743
0,30000,16,send,RF---Z,6.15.0,True,9000,fn05,3,1,8192,True,4046263637.3333335,3892314112,4148428800,80955592.53635907,24,0.9071,0.9021,0.9032,0.0172,0.0040,0.0178,0.2468,119072358400,0.9957,0.9997,3.6750
0,30000,16,send,RFB--Z,6.15.0,True,9000,fn05,3,1,8192,True,4801563989.333333,4785963008,4819894272,9348956.4476871,24,0.7648,0.7598,0.7408,0.0169,0.0037,0.0145,0.2081,141217972224,0.9686,0.9996,3.6747
0,30000,16,send,------,6.15.0,True,9000,fn05,3,1,16384,True,4335177728.0,4319084544,4366893056,12410636.896188904,24,0.8461,0.8426,0.6917,0.0730,0.0062,0.0143,0.2303,127649546240,0.8175,0.9998,3.6740
0,30000,16,send,RF----,6.15.0,True,9000,fn05,3,1,16384,True,4204462080.0,4186177536,4225499136,10519745.458099768,24,0.8724,0.8692,0.6809,0.0723,0.0067,0.0139,0.2375,123470872576,0.7805,0.9997,3.6735
0,30000,16,send,RF---Z,6.15.0,True,9000,fn05,3,1,16384,True,4499013632.0,4489216000,4503633920,3170942.502455277,24,0.8164,0.8137,0.8190,0.0120,0.0024,0.0159,0.2221,132267900928,1.0032,0.9996,3.6753
0,30000,16,send,RFB--Z,6.15.0,True,9000,fn05,3,1,16384,True,7209790122.666667,6809190400,7448559616,158136302.35166067,24,0.5095,0.5068,0.5039,0.0107,0.0025,0.0094,0.1386,211942440960,0.9891,0.9995,3.6746
0,30000,16,send,------,6.15.0,True,9000,fn05,3,1,32768,True,6766067712.0,6759120896,6776422400,5542863.22436819,24,0.5426,0.5403,0.3544,0.0611,0.0067,0.0072,0.1477,198968868864,0.6532,0.9999,3.6731
0,30000,16,send,RF----,6.15.0,True,9000,fn05,3,1,32768,True,7047435605.333333,7040663552,7061110784,4922718.753007213,24,0.5208,0.5186,0.3511,0.0611,0.0065,0.0070,0.1418,207399911424,0.6742,0.9999,3.6737
0,30000,16,send,RF---Z,6.15.0,True,9000,fn05,3,1,32768,True,8223260672.0,8200388608,8244953088,10761548.672245521,24,0.4465,0.4451,0.4761,0.0066,0.0016,0.0089,0.1215,241902682112,1.0663,0.9996,3.6749
0,30000,16,send,RFB--Z,6.15.0,True,9000,fn05,3,1,32768,True,11606556672.0,11489771520,11635523584,32927432.599265594,24,0.3163,0.3149,0.3288,0.0064,0.0017,0.0057,0.0861,341363163136,1.0396,0.9996,3.6741
0,30000,16,send,------,6.15.0,True,9000,fn05,3,1,65536,True,7021221205.333333,7014973440,7027556352,3750023.6484962185,24,0.5227,0.5214,0.3449,0.0594,0.0063,0.0069,0.1423,206561083392,0.6598,0.9999,3.6730
0,30000,16,send,RF----,6.15.0,True,9000,fn05,3,1,65536,True,7024063829.333333,7017070592,7054819328,7046275.146642389,24,0.5222,0.5209,0.3432,0.0593,0.0063,0.0069,0.1422,206751989760,0.6573,0.9999,3.6731
0,30000,16,send,RF---Z,6.15.0,True,9000,fn05,3,1,65536,True,9874541226.666666,9851371520,9885974528,5709974.178162124,24,0.3720,0.3714,0.4228,0.0058,0.0012,0.0078,0.1012,290254815232,1.1365,0.9997,3.6749
0,30000,16,send,RFB--Z,6.15.0,True,9000,fn05,3,1,65536,True,17763456341.333332,12458131456,18656264192,1721700998.9473112,24,0.2080,0.2072,0.2256,0.0040,0.0009,0.0040,0.0566,518645153792,1.0847,0.9984,3.6740
0,30000,16,send,------,6.15.0,True,9000,fn05,3,1,131072,True,7968735232.0,7952400384,7988051968,8262719.389024415,24,0.4600,0.4593,0.2778,0.0578,0.0055,0.0055,0.1252,234681663488,0.6040,0.9999,3.6731
0,30000,16,send,RF----,6.15.0,True,9000,fn05,3,1,131072,True,7962711381.333333,7952400384,7971274752,5204877.023409315,24,0.4611,0.4604,0.2771,0.0577,0.0055,0.0054,0.1255,234092363776,0.6010,0.9999,3.6730
0,30000,16,send,RF---Z,6.15.0,True,9000,fn05,3,1,131072,True,12808945664.0,12803112960,12815695872,3944701.0676866253,24,0.2869,0.2865,0.3423,0.0040,0.0009,0.0062,0.0781,376505368576,1.1932,0.9998,3.6748
0,30000,16,send,RFB--Z,6.15.0,True,9000,fn05,3,1,131072,True,17104546474.666666,17058234368,17112760320,11012821.661210395,24,0.2146,0.2142,0.2493,0.0034,0.0004,0.0043,0.0584,502877126656,1.1619,0.9990,3.6749
0,30000,16,send,------,6.15.0,True,9000,fn05,3,1,262144,True,8770114901.333334,8736735232,8808038400,27383140.58236512,24,0.4187,0.4183,0.2355,0.0567,0.0057,0.0046,0.1140,257832255488,0.5625,0.9999,3.6730
0,30000,16,send,RF----,6.15.0,True,9000,fn05,3,1,262144,True,8709428565.333334,8698986496,8728346624,7153404.420394593,24,0.4214,0.4210,0.2343,0.0567,0.0057,0.0045,0.1147,256191234048,0.5561,0.9999,3.6731
0,30000,16,send,RF---Z,6.15.0,True,9000,fn05,3,1,262144,True,15061221376.0,15028191232,15070134272,10714818.670122731,24,0.2437,0.2435,0.3000,0.0030,0.0008,0.0053,0.0663,442922958848,1.2309,0.9991,3.6748
0,30000,16,send,RFB--Z,6.15.0,True,9000,fn05,3,1,262144,True,20865089536.0,20812136448,20879245312,15258492.297129752,24,0.1759,0.1757,0.2127,0.0025,0.0003,0.0035,0.0479,613349064704,1.2091,0.9989,3.6745
0,30000,16,send,------,6.15.0,True,9000,fn05,3,1,524288,True,8683257856.0,8665432064,8690597888,6084150.842020492,24,0.4227,0.4225,0.2336,0.0565,0.0063,0.0045,0.1151,255290507264,0.5527,0.9997,3.6730
0,30000,16,send,RF----,6.15.0,True,9000,fn05,3,1,524288,True,9134844586.666666,9101639680,9143582720,9214484.861132259,24,0.4021,0.4019,0.2312,0.0565,0.0059,0.0044,0.1094,268611616768,0.5751,0.9997,3.6739
0,30000,16,send,RF---Z,6.15.0,True,9000,fn05,3,1,524288,True,16884170752.0,16852713472,16894656512,9456582.137632038,24,0.2175,0.2174,0.2804,0.0024,0.0007,0.0049,0.0592,496393781248,1.2888,0.9996,3.6749
0,30000,16,send,RFB--Z,6.15.0,True,9000,fn05,3,1,524288,True,23791140864.0,23748149248,23806869504,18491839.179441724,24,0.1543,0.1542,0.1920,0.0020,0.0003,0.0031,0.0420,699329937408,1.2446,0.9989,3.6744
0,30000,16,send,------,6.15.0,True,9000,fn05,3,1,1048576,True,8767773081.6,8740929536,8774483968,9490626.562425157,25,0.4186,0.4185,0.2286,0.0562,0.0060,0.0044,0.1140,257781923840,0.5461,0.9996,3.6731
0,30000,16,send,RF----,6.15.0,True,9000,fn05,3,1,1048576,True,8817825109.333334,8791261184,8908701696,30598941.73056619,24,0.4160,0.4159,0.2279,0.0562,0.0060,0.0043,0.1133,259392536576,0.5478,0.9996,3.6732
0,30000,16,send,RF---Z,6.15.0,True,9000,fn05,3,1,1048576,True,17579027114.666668,17548967936,17599299584,10807061.046442717,24,0.2088,0.2087,0.2728,0.0022,0.0007,0.0048,0.0568,516875616256,1.3065,0.9991,3.6745
0,30000,16,send,RFB--Z,6.15.0,True,9000,fn05,3,1,1048576,True,25517446485.333332,25484591104,25551699968,19054741.48560834,24,0.1439,0.1438,0.1844,0.0017,0.0003,0.0029,0.0392,749768540160,1.2814,0.9992,3.6736
1,30000,16,send,------,6.15.0,True,9000,fn05,3,1,64,True,107046954.66666667,104173568,108608512,1464126.2112639819,24,34.3646,33.9500,38.9995,0.8938,0.1173,0.8685,9.3520,3143217152,1.1349,0.9999,3.6746
1,30000,16,send,RF----,6.15.0,True,9000,fn05,3,1,64,True,112370261.33333333,110613504,113024000,612786.3739941424,24,32.7031,32.2685,37.0568,0.8851,0.1157,0.7800,8.8981,3303064576,1.1331,0.9996,3.6753
1,30000,16,send,RF---Z,6.15.0,True,9000,fn05,3,1,64,True,67857024.0,53746688,80325632,7219480.243827714,24,53.6368,53.0808,60.3090,1.1289,0.1846,1.2067,14.5953,2013193216,1.1244,0.9996,3.6749
1,30000,16,send,RFB--Z,6.15.0,True,9000,fn05,3,1,64,True,98891946.66666667,93032448,101486592,2280854.3157459423,24,37.1340,36.5838,40.8791,1.0460,0.1331,0.8394,10.1052,2907657216,1.1009,0.9996,3.6747
1,30000,16,send,------,6.15.0,True,9000,fn05,3,1,128,True,183115434.66666666,176257024,185059328,2165487.212029868,24,20.0992,19.8812,21.8344,0.5459,0.0765,0.4809,5.4702,5371703296,1.0863,0.9996,3.6743
1,30000,16,send,RF----,6.15.0,True,9000,fn05,3,1,128,True,190427733.33333334,188366848,191295488,759457.0354445485,24,19.2827,19.0576,21.1379,0.5608,0.0744,0.4401,5.2483,5599559680,1.0962,0.9996,3.6741
1,30000,16,send,RF---Z,6.15.0,True,9000,fn05,3,1,128,True,139622314.66666666,100919296,158900224,17650239.317097645,24,26.2041,25.9289,29.4878,0.5557,0.0911,0.5904,7.1313,4119906304,1.1253,0.9996,3.6745
1,30000,16,send,RFB--Z,6.15.0,True,9000,fn05,3,1,128,True,173557418.66666666,167129088,175431680,2511164.5114989094,24,21.1642,20.8844,22.8776,0.5604,0.0791,0.4671,5.7593,5103073280,1.0810,0.9996,3.6748
1,30000,16,send,------,6.15.0,True,9000,fn05,3,1,256,True,327578112.0,322379776,328388608,1223420.9377097758,24,11.2168,11.1040,12.0067,0.3339,0.0437,0.2592,3.0530,9626705920,1.0704,0.9997,3.6741
1,30000,16,send,RF----,6.15.0,True,9000,fn05,3,1,256,True,340149760.0,339263488,340471808,245306.7820994764,24,10.7987,10.6812,11.6045,0.3412,0.0424,0.2387,2.9392,9999069184,1.0746,0.9997,3.6740
