run,core_id,tcp,reg_ring,reg_fds,reg_bufs,napi,setup_mode,ping_size,resp_delay,duration,num_threads,pin_queues,rx_queue,kernel,mitigations,mtu,node,avg,min,max,std,samples
4,8,False,True,True,True,True,sqpoll,8,0,30000,1,True,18,6.15.0,True,9000,fn05,24531.958333333332,24010,25570,556.2080680200132,240
4,8,False,True,True,True,True,sqpoll,8,0,30000,1,True,18,6.15.0,True,9000,fn06,24531.958333333332,24010,25570,556.2080680200132,240
4,8,False,True,True,True,True,defer,8,0,30000,1,True,10,6.15.0,True,9000,fn05,18719.458333333332,18570,18900,78.39083660663974,240
4,8,False,True,True,True,True,defer,8,0,30000,1,True,10,6.15.0,True,9000,fn06,18719.458333333332,18570,18900,78.39083660663974,240
4,8,False,True,True,True,True,defer,8,0,30000,1,True,18,6.15.0,True,9000,fn05,19172.5,19010,19360,89.75197305166425,240
4,8,False,True,True,True,True,defer,8,0,30000,1,True,18,6.15.0,True,9000,fn06,19172.5,19010,19360,89.75197305166425,240



0,8,True,False,False,False,False,sqpoll,8,0,30000,1,True,10,6.15.0,True,9000,fn05,21779.583333333332,21450,22080,167.659853241284,240
0,8,True,False,False,False,False,sqpoll,8,0,30000,1,True,10,6.15.0,True,9000,fn06,21779.583333333332,21450,22080,167.659853241284,240
0,8,True,False,False,False,False,sqpoll,8,0,30000,1,True,18,6.15.0,True,9000,fn05,27532.666666666668,27090,28040,243.2256611096416,240
0,8,True,False,False,False,False,sqpoll,8,0,30000,1,True,18,6.15.0,True,9000,fn06,27532.666666666668,27090,28040,243.2256611096416,240
0,8,True,False,False,False,False,defer,8,0,30000,1,True,10,6.15.0,True,9000,fn05,26141.5,25780,28640,535.8997885177165,240
0,8,True,False,False,False,False,defer,8,0,30000,1,True,10,6.15.0,True,9000,fn06,26141.5,25780,28640,535.8997885177165,240
0,8,True,False,False,False,False,defer,8,0,30000,1,True,18,6.15.0,True,9000,fn05,33300.541666666664,32740,36180,696.2543524200685,240
0,8,True,False,False,False,False,defer,8,0,30000,1,True,18,6.15.0,True,9000,fn06,33300.541666666664,32740,36180,696.2543524200685,240
0,8,True,True,False,False,False,sqpoll,8,0,30000,1,True,10,6.15.0,True,9000,fn05,21817.333333333332,21470,22180,157.75367578038308,240
0,8,True,True,False,False,False,sqpoll,8,0,30000,1,True,10,6.15.0,True,9000,fn06,21817.333333333332,21470,22180,157.75367578038308,240
0,8,True,True,False,False,False,sqpoll,8,0,30000,1,True,18,6.15.0,True,9000,fn05,27695.166666666668,27230,28270,258.8547962769003,240
0,8,True,True,False,False,False,sqpoll,8,0,30000,1,True,18,6.15.0,True,9000,fn06,27695.166666666668,27230,28270,258.8547962769003,240
0,8,True,True,False,False,False,defer,8,0,30000,1,True,10,6.15.0,True,9000,fn05,26033.875,25680,28540,501.1066763092133,240
0,8,True,True,False,False,False,defer,8,0,30000,1,True,10,6.15.0,True,9000,fn06,26033.875,25680,28540,501.1066763092133,240
0,8,True,True,False,False,False,defer,8,0,30000,1,True,18,6.15.0,True,9000,fn05,33117.25,32560,35820,748.5992057391815,240
0,8,True,True,False,False,False,defer,8,0,30000,1,True,18,6.15.0,True,9000,fn06,33117.25,32560,35820,748.5992057391815,240
0,8,True,True,True,False,False,sqpoll,8,0,30000,1,True,10,6.15.0,True,9000,fn05,21652.666666666668,21330,22080,174.52666144619727,240
0,8,True,True,True,False,False,sqpoll,8,0,30000,1,True,10,6.15.0,True,9000,fn06,21652.666666666668,21330,22080,174.52666144619727,240
0,8,True,True,True,False,False,sqpoll,8,0,30000,1,True,18,6.15.0,True,9000,fn05,27520.708333333332,27080,28090,262.0780702969166,240
0,8,True,True,True,False,False,sqpoll,8,0,30000,1,True,18,6.15.0,True,9000,fn06,27520.708333333332,27080,28090,262.0780702969166,240
0,8,True,True,True,False,False,defer,8,0,30000,1,True,10,6.15.0,True,9000,fn05,25831.5,25220,28340,877.8659256021579,240
0,8,True,True,True,False,False,defer,8,0,30000,1,True,10,6.15.0,True,9000,fn06,25831.5,25220,28340,877.8659256021579,240
0,8,True,True,True,False,False,defer,8,0,30000,1,True,18,6.15.0,True,9000,fn05,32427.083333333332,31890,35380,711.6804009213374,240
0,8,True,True,True,False,False,defer,8,0,30000,1,True,18,6.15.0,True,9000,fn06,32427.083333333332,31890,35380,711.6804009213374,240
0,8,True,True,True,True,False,sqpoll,8,0,30000,1,True,10,6.15.0,True,9000,fn05,22479.083333333332,22170,22740,164.63847177646204,240
0,8,True,True,True,True,False,sqpoll,8,0,30000,1,True,10,6.15.0,True,9000,fn06,22479.083333333332,22170,22740,164.63847177646204,240
0,8,True,True,True,True,False,sqpoll,8,0,30000,1,True,18,6.15.0,True,9000,fn05,28478.041666666668,27930,29080,300.2011796510615,240
0,8,True,True,True,True,False,sqpoll,8,0,30000,1,True,18,6.15.0,True,9000,fn06,28478.041666666668,27930,29080,300.2011796510615,240
0,8,True,True,True,True,False,defer,8,0,30000,1,True,10,6.15.0,True,9000,fn05,25889.416666666668,25440,28460,677.9580810951531,240
0,8,True,True,True,True,False,defer,8,0,30000,1,True,10,6.15.0,True,9000,fn06,25889.416666666668,25440,28460,677.9580810951531,240
0,8,True,True,True,True,False,defer,8,0,30000,1,True,18,6.15.0,True,9000,fn05,31652.083333333332,31050,34270,731.40036440759,240
0,8,True,True,True,True,False,defer,8,0,30000,1,True,18,6.15.0,True,9000,fn06,31652.083333333332,31050,34270,731.40036440759,240
0,8,True,True,True,True,True,sqpoll,8,0,30000,1,True,10,6.15.0,True,9000,fn05,26470.333333333332,25230,27990,591.0195052242824,240
0,8,True,True,True,True,True,sqpoll,8,0,30000,1,True,10,6.15.0,True,9000,fn06,26470.333333333332,25230,27990,591.0195052242824,240
0,8,True,True,True,True,True,sqpoll,8,0,30000,1,True,18,6.15.0,True,9000,fn05,26477.708333333332,25420,28060,598.7126452625017,240
0,8,True,True,True,True,True,sqpoll,8,0,30000,1,True,18,6.15.0,True,9000,fn06,26477.708333333332,25420,28060,598.7126452625017,240
0,8,True,True,True,True,True,defer,8,0,30000,1,True,10,6.15.0,True,9000,fn05,20714.375,20160,21210,370.6194490871555,240
0,8,True,True,True,True,True,defer,8,0,30000,1,True,10,6.15.0,True,9000,fn06,20714.375,20160,21210,370.6194490871555,240
0,8,True,True,True,True,True,defer,8,0,30000,1,True,18,6.15.0,True,9000,fn05,22292.791666666668,21050,25660,1368.2927768806971,240
0,8,True,True,True,True,True,defer,8,0,30000,1,True,18,6.15.0,True,9000,fn06,22292.791666666668,21050,25660,1368.2927768806971,240
1,8,True,False,False,False,False,sqpoll,8,0,30000,1,True,10,6.15.0,True,9000,fn05,21720.916666666668,21470,22040,174.0761128229705,240
1,8,True,False,False,False,False,sqpoll,8,0,30000,1,True,10,6.15.0,True,9000,fn06,21720.916666666668,21470,22040,174.0761128229705,240
1,8,True,False,False,False,False,sqpoll,8,0,30000,1,True,18,6.15.0,True,9000,fn05,27319.916666666668,26840,27870,258.7244217094492,240
1,8,True,False,False,False,False,sqpoll,8,0,30000,1,True,18,6.15.0,True,9000,fn06,27319.916666666668,26840,27870,258.7244217094492,240
1,8,True,False,False,False,False,defer,8,0,30000,1,True,10,6.15.0,True,9000,fn05,26039.0,25740,28490,451.6495691720887,240
1,8,True,False,False,False,False,defer,8,0,30000,1,True,10,6.15.0,True,9000,fn06,26039.0,25740,28490,451.6495691720887,240
1,8,True,False,False,False,False,defer,8,0,30000,1,True,18,6.15.0,True,9000,fn05,33537.708333333336,33050,35900,439.7084241447836,240
1,8,True,False,False,False,False,defer,8,0,30000,1,True,18,6.15.0,True,9000,fn06,33537.708333333336,33050,35900,439.7084241447836,240
1,8,True,True,False,False,False,sqpoll,8,0,30000,1,True,10,6.15.0,True,9000,fn05,21769.416666666668,21430,22090,177.20889666028495,240
1,8,True,True,False,False,False,sqpoll,8,0,30000,1,True,10,6.15.0,True,9000,fn06,21769.416666666668,21430,22090,177.20889666028495,240
1,8,True,True,False,False,False,sqpoll,8,0,30000,1,True,18,6.15.0,True,9000,fn05,27765.541666666668,27300,28410,282.5134921802655,240
1,8,True,True,False,False,False,sqpoll,8,0,30000,1,True,18,6.15.0,True,9000,fn06,27765.541666666668,27300,28410,282.5134921802655,240
1,8,True,True,False,False,False,defer,8,0,30000,1,True,10,6.15.0,True,9000,fn05,25829.666666666668,25520,28040,400.39029569769656,240
1,8,True,True,False,False,False,defer,8,0,30000,1,True,10,6.15.0,True,9000,fn06,25829.666666666668,25520,28040,400.39029569769656,240
1,8,True,True,False,False,False,defer,8,0,30000,1,True,18,6.15.0,True,9000,fn05,33033.625,32440,35590,659.2291781884354,240
1,8,True,True,False,False,False,defer,8,0,30000,1,True,18,6.15.0,True,9000,fn06,33033.625,32440,35590,659.2291781884354,240
1,8,True,True,True,False,False,sqpoll,8,0,30000,1,True,10,6.15.0,True,9000,fn05,21766.125,21420,22110,150.07631739107495,240
1,8,True,True,True,False,False,sqpoll,8,0,30000,1,True,10,6.15.0,True,9000,fn06,21766.125,21420,22110,150.07631739107495,240
1,8,True,True,True,False,False,sqpoll,8,0,30000,1,True,18,6.15.0,True,9000,fn05,27559.083333333332,27040,28090,277.8143739781815,240
1,8,True,True,True,False,False,sqpoll,8,0,30000,1,True,18,6.15.0,True,9000,fn06,27559.083333333332,27040,28090,277.8143739781815,240
1,8,True,True,True,False,False,defer,8,0,30000,1,True,10,6.15.0,True,9000,fn05,25845.125,25550,28090,362.89573944637783,240
1,8,True,True,True,False,False,defer,8,0,30000,1,True,10,6.15.0,True,9000,fn06,25845.125,25550,28090,362.89573944637783,240
1,8,True,True,True,False,False,defer,8,0,30000,1,True,18,6.15.0,True,9000,fn05,32773.791666666664,32150,35400,747.7824148310494,240
1,8,True,True,True,False,False,defer,8,0,30000,1,True,18,6.15.0,True,9000,fn06,32773.791666666664,32150,35400,747.7824148310494,240
1,8,True,True,True,True,False,sqpoll,8,0,30000,1,True,10,6.15.0,True,9000,fn05,22505.5,22220,22790,170.89641111893874,240
1,8,True,True,True,True,False,sqpoll,8,0,30000,1,True,10,6.15.0,True,9000,fn06,22505.5,22220,22790,170.89641111893874,240
1,8,True,True,True,True,False,sqpoll,8,0,30000,1,True,18,6.15.0,True,9000,fn05,28483.708333333332,27920,29110,303.58277003790727,240
1,8,True,True,True,True,False,sqpoll,8,0,30000,1,True,18,6.15.0,True,9000,fn06,28483.708333333332,27920,29110,303.58277003790727,240
1,8,True,True,True,True,False,defer,8,0,30000,1,True,10,6.15.0,True,9000,fn05,25988.125,25470,28410,827.9277752567954,240
1,8,True,True,True,True,False,defer,8,0,30000,1,True,10,6.15.0,True,9000,fn06,25988.125,25470,28410,827.9277752567954,240
1,8,True,True,True,True,False,defer,8,0,30000,1,True,18,6.15.0,True,9000,fn05,31536.625,30970,34100,607.4734776446348,240
1,8,True,True,True,True,False,defer,8,0,30000,1,True,18,6.15.0,True,9000,fn06,31536.625,30970,34100,607.4734776446348,240
1,8,True,True,True,True,True,sqpoll,8,0,30000,1,True,10,6.15.0,True,9000,fn05,26303.083333333332,25250,26930,536.6513390668305,240
1,8,True,True,True,True,True,sqpoll,8,0,30000,1,True,10,6.15.0,True,9000,fn06,26303.083333333332,25250,26930,536.6513390668305,240
1,8,True,True,True,True,True,sqpoll,8,0,30000,1,True,18,6.15.0,True,9000,fn05,26614.041666666668,25470,27260,527.6069385415835,240
1,8,True,True,True,True,True,sqpoll,8,0,30000,1,True,18,6.15.0,True,9000,fn06,26614.041666666668,25470,27260,527.6069385415835,240
1,8,True,True,True,True,True,defer,8,0,30000,1,True,10,6.15.0,True,9000,fn05,20811.708333333332,20170,21170,302.0292451577422,240
1,8,True,True,True,True,True,defer,8,0,30000,1,True,10,6.15.0,True,9000,fn06,20811.708333333332,20170,21170,302.0292451577422,240
1,8,True,True,True,True,True,defer,8,0,30000,1,True,18,6.15.0,True,9000,fn05,22718.625,21080,26330,1573.9965669302883,240
1,8,True,True,True,True,True,defer,8,0,30000,1,True,18,6.15.0,True,9000,fn06,22718.625,21080,26330,1573.9965669302883,240
2,8,True,False,False,False,False,sqpoll,8,0,30000,1,True,10,6.15.0,True,9000,fn05,21801.5,21490,22140,162.91690110810072,240
2,8,True,False,False,False,False,sqpoll,8,0,30000,1,True,10,6.15.0,True,9000,fn06,21801.5,21490,22140,162.91690110810072,240
2,8,True,False,False,False,False,sqpoll,8,0,30000,1,True,18,6.15.0,True,9000,fn05,27493.5,26970,28090,292.60510931971095,240
2,8,True,False,False,False,False,sqpoll,8,0,30000,1,True,18,6.15.0,True,9000,fn06,27493.5,26970,28090,292.60510931971095,240
2,8,True,False,False,False,False,defer,8,0,30000,1,True,10,6.15.0,True,9000,fn05,26215.333333333332,25760,28690,702.1495962795645,240
2,8,True,False,False,False,False,defer,8,0,30000,1,True,10,6.15.0,True,9000,fn06,26215.333333333332,25760,28690,702.1495962795645,240
2,8,True,False,False,False,False,defer,8,0,30000,1,True,18,6.15.0,True,9000,fn05,33185.708333333336,32520,35650,731.4924230165036,240
2,8,True,False,False,False,False,defer,8,0,30000,1,True,18,6.15.0,True,9000,fn06,33185.708333333336,32520,35650,731.4924230165036,240
2,8,True,True,False,False,False,sqpoll,8,0,30000,1,True,10,6.15.0,True,9000,fn05,21832.583333333332,21500,22210,163.83424465667187,240
2,8,True,True,False,False,False,sqpoll,8,0,30000,1,True,10,6.15.0,True,9000,fn06,21832.583333333332,21500,22210,163.83424465667187,240
2,8,True,True,False,False,False,sqpoll,8,0,30000,1,True,18,6.15.0,True,9000,fn05,27728.791666666668,27170,28240,275.47042780890695,240
2,8,True,True,False,False,False,sqpoll,8,0,30000,1,True,18,6.15.0,True,9000,fn06,27728.791666666668,27170,28240,275.47042780890695,240
2,8,True,True,False,False,False,defer,8,0,30000,1,True,10,6.15.0,True,9000,fn05,26129.708333333332,25680,28400,643.2452862352658,240
2,8,True,True,False,False,False,defer,8,0,30000,1,True,10,6.15.0,True,9000,fn06,26129.708333333332,25680,28400,643.2452862352658,240
2,8,True,True,False,False,False,defer,8,0,30000,1,True,18,6.15.0,True,9000,fn05,33300.666666666664,32720,35840,695.6989690631684,240
2,8,True,True,False,False,False,defer,8,0,30000,1,True,18,6.15.0,True,9000,fn06,33300.666666666664,32720,35840,695.6989690631684,240
2,8,True,True,True,False,False,sqpoll,8,0,30000,1,True,10,6.15.0,True,9000,fn05,21706.666666666668,21390,22020,168.45292781334757,240
2,8,True,True,True,False,False,sqpoll,8,0,30000,1,True,10,6.15.0,True,9000,fn06,21706.666666666668,21390,22020,168.45292781334757,240
2,8,True,True,True,False,False,sqpoll,8,0,30000,1,True,18,6.15.0,True,9000,fn05,27689.75,27210,28210,266.2751161862482,240
2,8,True,True,True,False,False,sqpoll,8,0,30000,1,True,18,6.15.0,True,9000,fn06,27689.75,27210,28210,266.2751161862482,240
2,8,True,True,True,False,False,defer,8,0,30000,1,True,10,6.15.0,True,9000,fn05,25840.666666666668,25580,27280,245.6394150420942,240
2,8,True,True,True,False,False,defer,8,0,30000,1,True,10,6.15.0,True,9000,fn06,25840.666666666668,25580,27280,245.6394150420942,240
2,8,True,True,True,False,False,defer,8,0,30000,1,True,18,6.15.0,True,9000,fn05,32714.541666666668,32180,35360,505.8069031398137,240
2,8,True,True,True,False,False,defer,8,0,30000,1,True,18,6.15.0,True,9000,fn06,32714.541666666668,32180,35360,505.8069031398137,240
2,8,True,True,True,True,False,sqpoll,8,0,30000,1,True,10,6.15.0,True,9000,fn05,22529.083333333332,22320,22880,149.37087976651347,240
2,8,True,True,True,True,False,sqpoll,8,0,30000,1,True,10,6.15.0,True,9000,fn06,22529.083333333332,22320,22880,149.37087976651347,240
2,8,True,True,True,True,False,sqpoll,8,0,30000,1,True,18,6.15.0,True,9000,fn05,28425.416666666668,27900,28980,277.257088377476,240
2,8,True,True,True,True,False,sqpoll,8,0,30000,1,True,18,6.15.0,True,9000,fn06,28425.416666666668,27900,28980,277.257088377476,240
2,8,True,True,True,True,False,defer,8,0,30000,1,True,10,6.15.0,True,9000,fn05,25838.25,25450,28290,607.6000089148562,240
2,8,True,True,True,True,False,defer,8,0,30000,1,True,10,6.15.0,True,9000,fn06,25838.25,25450,28290,607.6000089148562,240
2,8,True,True,True,True,False,defer,8,0,30000,1,True,18,6.15.0,True,9000,fn05,31653.416666666668,31120,34070,604.4418855899677,240
2,8,True,True,True,True,False,defer,8,0,30000,1,True,18,6.15.0,True,9000,fn06,31653.416666666668,31120,34070,604.4418855899677,240
2,8,True,True,True,True,True,sqpoll,8,0,30000,1,True,10,6.15.0,True,9000,fn05,26296.791666666668,25270,27010,534.9043122502275,240
2,8,True,True,True,True,True,sqpoll,8,0,30000,1,True,10,6.15.0,True,9000,fn06,26296.791666666668,25270,27010,534.9043122502275,240
2,8,True,True,True,True,True,sqpoll,8,0,30000,1,True,18,6.15.0,True,9000,fn05,26450.125,25430,27060,589.654193327185,240
2,8,True,True,True,True,True,sqpoll,8,0,30000,1,True,18,6.15.0,True,9000,fn06,26450.125,25430,27060,589.654193327185,240
2,8,True,True,True,True,True,defer,8,0,30000,1,True,10,6.15.0,True,9000,fn05,20199.333333333332,20020,20660,120.92513753925975,240
2,8,True,True,True,True,True,defer,8,0,30000,1,True,10,6.15.0,True,9000,fn06,20199.333333333332,20020,20660,120.92513753925975,240
2,8,True,True,True,True,True,defer,8,0,30000,1,True,18,6.15.0,True,9000,fn05,21238.75,20980,22900,276.76121627376426,240
2,8,True,True,True,True,True,defer,8,0,30000,1,True,18,6.15.0,True,9000,fn06,21238.75,20980,22900,276.76121627376426,240
3,8,True,False,False,False,False,sqpoll,8,0,30000,1,True,10,6.15.0,True,9000,fn05,21784.416666666668,21450,22060,164.4728743254914,240
3,8,True,False,False,False,False,sqpoll,8,0,30000,1,True,10,6.15.0,True,9000,fn06,21784.416666666668,21450,22060,164.4728743254914,240
3,8,True,False,False,False,False,sqpoll,8,0,30000,1,True,18,6.15.0,True,9000,fn05,27674.041666666668,27260,28190,240.9579802867896,240
3,8,True,False,False,False,False,sqpoll,8,0,30000,1,True,18,6.15.0,True,9000,fn06,27674.041666666668,27260,28190,240.9579802867896,240
3,8,True,False,False,False,False,defer,8,0,30000,1,True,10,6.15.0,True,9000,fn05,26066.125,25700,28520,559.4785379038234,240
3,8,True,False,False,False,False,defer,8,0,30000,1,True,10,6.15.0,True,9000,fn06,26066.125,25700,28520,559.4785379038234,240
3,8,True,False,False,False,False,defer,8,0,30000,1,True,18,6.15.0,True,9000,fn05,32906.625,32420,35680,604.8896808854212,240
3,8,True,False,False,False,False,defer,8,0,30000,1,True,18,6.15.0,True,9000,fn06,32906.625,32420,35680,604.8896808854212,240
3,8,True,True,False,False,False,sqpoll,8,0,30000,1,True,10,6.15.0,True,9000,fn05,21739.0,21420,22010,174.86137366496925,240
3,8,True,True,False,False,False,sqpoll,8,0,30000,1,True,10,6.15.0,True,9000,fn06,21739.0,21420,22010,174.86137366496925,240
3,8,True,True,False,False,False,sqpoll,8,0,30000,1,True,18,6.15.0,True,9000,fn05,27675.125,27160,28280,280.1948447806752,240
3,8,True,True,False,False,False,sqpoll,8,0,30000,1,True,18,6.15.0,True,9000,fn06,27675.125,27160,28280,280.1948447806752,240
3,8,True,True,False,False,False,defer,8,0,30000,1,True,10,6.15.0,True,9000,fn05,25757.458333333332,25400,28300,471.57515123667076,240
3,8,True,True,False,False,False,defer,8,0,30000,1,True,10,6.15.0,True,9000,fn06,25757.458333333332,25400,28300,471.57515123667076,240
3,8,True,True,False,False,False,defer,8,0,30000,1,True,18,6.15.0,True,9000,fn05,33062.125,32600,35400,399.29634071492984,240
3,8,True,True,False,False,False,defer,8,0,30000,1,True,18,6.15.0,True,9000,fn06,33062.125,32600,35400,399.29634071492984,240
3,8,True,True,True,False,False,sqpoll,8,0,30000,1,True,10,6.15.0,True,9000,fn05,21699.0,21390,22040,157.10877335994533,240
3,8,True,True,True,False,False,sqpoll,8,0,30000,1,True,10,6.15.0,True,9000,fn06,21699.0,21390,22040,157.10877335994533,240
3,8,True,True,True,False,False,sqpoll,8,0,30000,1,True,18,6.15.0,True,9000,fn05,27691.5,27200,28310,288.11933291606795,240
3,8,True,True,True,False,False,sqpoll,8,0,30000,1,True,18,6.15.0,True,9000,fn06,27691.5,27200,28310,288.11933291606795,240
3,8,True,True,True,False,False,defer,8,0,30000,1,True,10,6.15.0,True,9000,fn05,25962.333333333332,25580,28420,580.4907885191251,240
3,8,True,True,True,False,False,defer,8,0,30000,1,True,10,6.15.0,True,9000,fn06,25962.333333333332,25580,28420,580.4907885191251,240
3,8,True,True,True,False,False,defer,8,0,30000,1,True,18,6.15.0,True,9000,fn05,32507.875,32040,34770,383.0601358903499,240
3,8,True,True,True,False,False,defer,8,0,30000,1,True,18,6.15.0,True,9000,fn06,32507.875,32040,34770,383.0601358903499,240
3,8,True,True,True,True,False,sqpoll,8,0,30000,1,True,10,6.15.0,True,9000,fn05,22519.166666666668,22190,22900,180.53200701137612,240
3,8,True,True,True,True,False,sqpoll,8,0,30000,1,True,10,6.15.0,True,9000,fn06,22519.166666666668,22190,22900,180.53200701137612,240
3,8,True,True,True,True,False,sqpoll,8,0,30000,1,True,18,6.15.0,True,9000,fn05,28445.166666666668,27900,29020,296.9483213550054,240
3,8,True,True,True,True,False,sqpoll,8,0,30000,1,True,18,6.15.0,True,9000,fn06,28445.166666666668,27900,29020,296.9483213550054,240
3,8,True,True,True,True,False,defer,8,0,30000,1,True,10,6.15.0,True,9000,fn05,25908.25,25440,28570,726.2777963699565,240
3,8,True,True,True,True,False,defer,8,0,30000,1,True,10,6.15.0,True,9000,fn06,25908.25,25440,28570,726.2777963699565,240
3,8,True,True,True,True,False,defer,8,0,30000,1,True,18,6.15.0,True,9000,fn05,31488.125,30880,34180,720.7237573266195,240
3,8,True,True,True,True,False,defer,8,0,30000,1,True,18,6.15.0,True,9000,fn06,31488.125,30880,34180,720.7237573266195,240
3,8,True,True,True,True,True,sqpoll,8,0,30000,1,True,10,6.15.0,True,9000,fn05,26367.875,25210,27850,530.7063541875111,240
3,8,True,True,True,True,True,sqpoll,8,0,30000,1,True,10,6.15.0,True,9000,fn06,26367.875,25210,27850,530.7063541875111,240
3,8,True,True,True,True,True,sqpoll,8,0,30000,1,True,18,6.15.0,True,9000,fn05,26509.708333333332,25380,27180,581.2166821394773,240
3,8,True,True,True,True,True,sqpoll,8,0,30000,1,True,18,6.15.0,True,9000,fn06,26509.708333333332,25380,27180,581.2166821394773,240
3,8,True,True,True,True,True,defer,8,0,30000,1,True,10,6.15.0,True,9000,fn05,20822.875,20190,21180,285.8810668354937,240
3,8,True,True,True,True,True,defer,8,0,30000,1,True,10,6.15.0,True,9000,fn06,20822.875,20190,21180,285.8810668354937,240
3,8,True,True,True,True,True,defer,8,0,30000,1,True,18,6.15.0,True,9000,fn05,21489.875,21080,23800,651.1953631911599,240
3,8,True,True,True,True,True,defer,8,0,30000,1,True,18,6.15.0,True,9000,fn06,21489.875,21080,23800,651.1953631911599,240
4,8,True,False,False,False,False,sqpoll,8,0,30000,1,True,10,6.15.0,True,9000,fn05,21774.166666666668,21490,22030,151.21223128070324,240
4,8,True,False,False,False,False,sqpoll,8,0,30000,1,True,10,6.15.0,True,9000,fn06,21774.166666666668,21490,22030,151.21223128070324,240
4,8,True,False,False,False,False,sqpoll,8,0,30000,1,True,18,6.15.0,True,9000,fn05,27725.375,27310,28180,231.1562084572537,240
4,8,True,False,False,False,False,sqpoll,8,0,30000,1,True,18,6.15.0,True,9000,fn06,27725.375,27310,28180,231.1562084572537,240
4,8,True,False,False,False,False,defer,8,0,30000,1,True,10,6.15.0,True,9000,fn05,26089.666666666668,25730,28660,564.1356712312701,240
4,8,True,False,False,False,False,defer,8,0,30000,1,True,10,6.15.0,True,9000,fn06,26089.666666666668,25730,28660,564.1356712312701,240
4,8,True,False,False,False,False,defer,8,0,30000,1,True,18,6.15.0,True,9000,fn05,32827.458333333336,32290,35680,575.4032990844094,240
4,8,True,False,False,False,False,defer,8,0,30000,1,True,18,6.15.0,True,9000,fn06,32827.458333333336,32290,35680,575.4032990844094,240
4,8,True,True,False,False,False,sqpoll,8,0,30000,1,True,10,6.15.0,True,9000,fn05,21789.208333333332,21460,22090,168.61135765586954,240
4,8,True,True,False,False,False,sqpoll,8,0,30000,1,True,10,6.15.0,True,9000,fn06,21789.208333333332,21460,22090,168.61135765586954,240
4,8,True,True,False,False,False,sqpoll,8,0,30000,1,True,18,6.15.0,True,9000,fn05,27598.541666666668,27150,28120,259.03176754448907,240
4,8,True,True,False,False,False,sqpoll,8,0,30000,1,True,18,6.15.0,True,9000,fn06,27598.541666666668,27150,28120,259.03176754448907,240
4,8,True,True,False,False,False,defer,8,0,30000,1,True,10,6.15.0,True,9000,fn05,26091.708333333332,25660,28740,661.8452726510598,240
4,8,True,True,False,False,False,defer,8,0,30000,1,True,10,6.15.0,True,9000,fn06,26091.708333333332,25660,28740,661.8452726510598,240
4,8,True,True,False,False,False,defer,8,0,30000,1,True,18,6.15.0,True,9000,fn05,33339.666666666664,32810,36140,533.6695815035949,240
4,8,True,True,False,False,False,defer,8,0,30000,1,True,18,6.15.0,True,9000,fn06,33339.666666666664,32810,36140,533.6695815035949,240
4,8,True,True,True,False,False,sqpoll,8,0,30000,1,True,10,6.15.0,True,9000,fn05,21663.875,21340,21970,152.04572023462768,240
4,8,True,True,True,False,False,sqpoll,8,0,30000,1,True,10,6.15.0,True,9000,fn06,21663.875,21340,21970,152.04572023462768,240
4,8,True,True,True,False,False,sqpoll,8,0,30000,1,True,18,6.15.0,True,9000,fn05,27360.041666666668,26930,27870,230.9500269117879,240
4,8,True,True,True,False,False,sqpoll,8,0,30000,1,True,18,6.15.0,True,9000,fn06,27360.041666666668,26930,27870,230.9500269117879,240
4,8,True,True,True,False,False,defer,8,0,30000,1,True,10,6.15.0,True,9000,fn05,25927.583333333332,25630,28480,362.3764061334874,240
4,8,True,True,True,False,False,defer,8,0,30000,1,True,10,6.15.0,True,9000,fn06,25927.583333333332,25630,28480,362.3764061334874,240
4,8,True,True,True,False,False,defer,8,0,30000,1,True,18,6.15.0,True,9000,fn05,32645.666666666668,32140,35320,519.3998673683141,240
4,8,True,True,True,False,False,defer,8,0,30000,1,True,18,6.15.0,True,9000,fn06,32645.666666666668,32140,35320,519.3998673683141,240
4,8,True,True,True,True,False,sqpoll,8,0,30000,1,True,10,6.15.0,True,9000,fn05,22511.541666666668,22220,22780,166.8997900854149,240
4,8,True,True,True,True,False,sqpoll,8,0,30000,1,True,10,6.15.0,True,9000,fn06,22511.541666666668,22220,22780,166.8997900854149,240
4,8,True,True,True,True,False,sqpoll,8,0,30000,1,True,18,6.15.0,True,9000,fn05,28704.083333333332,28080,29360,332.3740258437105,240
4,8,True,True,True,True,False,sqpoll,8,0,30000,1,True,18,6.15.0,True,9000,fn06,28704.083333333332,28080,29360,332.3740258437105,240
4,8,True,True,True,True,False,defer,8,0,30000,1,True,10,6.15.0,True,9000,fn05,25979.25,25520,28650,713.0692608949942,240
4,8,True,True,True,True,False,defer,8,0,30000,1,True,10,6.15.0,True,9000,fn06,25979.25,25520,28650,713.0692608949942,240
4,8,True,True,True,True,False,defer,8,0,30000,1,True,18,6.15.0,True,9000,fn05,31542.833333333332,31030,34310,624.6454772286614,240
4,8,True,True,True,True,False,defer,8,0,30000,1,True,18,6.15.0,True,9000,fn06,31542.833333333332,31030,34310,624.6454772286614,240
4,8,True,True,True,True,True,sqpoll,8,0,30000,1,True,10,6.15.0,True,9000,fn05,26445.375,25340,27890,538.079789041551,240
4,8,True,True,True,True,True,sqpoll,8,0,30000,1,True,10,6.15.0,True,9000,fn06,26445.375,25340,27890,538.079789041551,240
